text,label
Tôi cảm thấy rằng giáo dục gia đình và hỗ trợ và giáo dụcg mamas và papas là chìa khóa,1
"Tôi chắc chắn đó là bởi vì khi tôi bị lạc, tôi cảm thấy như mọi người đang thù địch với tôi và tôi ghét cảm giác đó",3
Tôi cảm thấy như đây là những sản phẩm may rất nhàm chán vì chúng rất dễ dàng và không có gì khác để nói về chúng ngoài việc sử dụng vải của tôi,0
Tôi luôn thích sử dụng hương thơm ban đầu để làm mới và nhẹ nhàng mùi hương ngăn kéo đồ lót của tôi để cảm thấy quyến rũ và nữ tính tuyệt đẹp,1
"Tôi cảm thấy như tôi là một chàng trai trẻ tài năng, tôi không cảm thấy tài năng thì tôi không làm việc cùng",1
Tôi cảm thấy tò mò về tất cả những điều này xung quanh,5
Tôi cảm thấy lý do xa nhau là vì tôi ở trong cuộc sống của anh ấy để giúp anh ấy trở thành một cái gì đó để thúc đẩy anh ấy thành công và thành công và hạnh phúc,1
"Bây giờ tôi cảm thấy rất khó chịu với tất cả họ, tôi đoán là tôi",4
Tôi cảm thấy khá êm dịu cho đến nay về bất kỳ quá trình chữa lành vết thương nào có thể đang được tiến hành,1
"Đôi khi tôi tự hỏi liệu tôi có thêm vào sự đối kháng và hiểu lầm mà nhiều người có đối với những người trong chúng ta, những người cảm thấy miễn cưỡng hết lòng ủng hộ những kỷ niệm Ngày đình chiến truyền thống",4
Đôi chân của tôi sẽ cảm thấy tồi tệ trong một vài dặm nhưng sẽ đi xung quanh như họ luôn luôn làm,0
Tôi biết đó là một phản ứng không công bằng nhưng tôi đã hết cách để giải thích cảm giác run rẩy là điều tốt nhất tôi có thể nghĩ ra ngay bây giờ,4
"Tôi thực sự cảm thấy rất may mắn vì sự hỗ trợ mà tôi có ở nhà, thật tuyệt vời",2
Tôi cảm thấy bị lạm dụng và ác ý nhưng chủ yếu là mệt mỏi với cảm giác lo lắng dự đoán nguy hiểm,0
Tôi đang cảm thấy khá bồn chồn ngay bây giờ trong khi gõ cái này,4
"Tôi biết Gosman S là một nơi du lịch để đến nếu bạn ở khu vực Montauk, nhưng du khách không thường xuyên đến khu vực này muốn đến đó cho bến cảng, cảm nhận tiếng kêu nhẹ nhàng của những con mòng biển vỗ nước vào đống gỗ và làn gió thư giãn thổi vào mặt nước",2
"Tôi phải thừa nhận những thẻ điện tử vui nhộn này thực sự chính xác là cảm giác của tôi, tôi rất căng thẳng, tôi cảm thấy bất cứ lúc nào tôi có thể bắt đầu hy",0
Tôi đã viết vào năm ngoái khi tôi cảm thấy buồn tẻ và không rõ ràng hơn bình thường,0
Tôi tự đá mình vào thiết bị nhưng tôi chỉ cảm thấy cáu kỉnh mà không có động lực gì,3
Tôi cảm thấy như một đứa trẻ cảm thấy ngây thơ minh họa một,1
Tôi hài lòng khi cảm thấy rằng tôi không còn ủng hộ hoặc đóng góp cho chủ nghĩa tiêu dùng do kẻ cướp bóc điều khiển đã khiến một xác chết biết đi ra khỏi nước Mỹ mà tôi rất tôn kính khi còn trẻ,2
Tôi sẽ bắt đầu cảm thấy bực bội,3
"Tôi sẽ dành kỳ nghỉ của mình cho tôi, không có nghĩa vụ, không đau đầu, không cảm thấy như tôi đang bị tống tiền tình cảm để trở thành ba nơi cùng một lúc",0
"Tôi cảm thấy mụn rộp đến, tôi sẽ rất ngạc nhiên vào thời điểm này nếu tôi làm cho nó ra một lần nữa sau khi kiểm tra tại phòng khám vào thứ Tư",5
Tôi cảm thấy rất chết tiệt như mọi ngày trong cuộc sống của tôi,3
Ive đã làm việc rất chăm chỉ cả năm để cố gắng làm cho mỗi đứa trẻ trong lớp cảm thấy chúng có giá trị,1
Tôi cảm thấy chán nản với những lời nói của mình gần đây,0
"Tôi không cảm thấy mình đang trở nên khốn nạn vào thời điểm đó nhưng khi nhìn lại, tại sao anh ta không nghĩ rằng tôi đang cố gắng rũ bỏ anh ta",3
Tôi vẫn tự đoán mình lần thứ hai và vẫn có một thời gian khủng khiếp để đưa ra quyết định dứt khoát nhưng có một số sự thật nhất định mà tôi biết về bản thân mình và tôi cảm thấy yên tâm bởi những sự thật đó,1
Tôi không cảm thấy như trứng Benedict tôi sẽ có một cái gì đó ngon không kém,1
Tôi cảm thấy theo cách của tôi thông qua và tin tưởng bản thân mình,1
im cảm thấy lấy cảm hứng từ tất cả các yếu tố mùa hè của bummin bãi biển thời gian qua yêu thích của tôi,1
"Tôi có thể cảm thấy rằng cô ấy mỉm cười, tôi yêu bạn thậm chí còn lộng lẫy hơn",1
"Tôi tiếp tục định nghĩa và khám phá những gì nhà có thể có nghĩa là gì ở đây ở Amsterdam Bất cứ khi nào tôi cảm thấy một căn bệnh trống rỗng, nó phù hợp hơn với việc thiếu tư duy văn hóa của cuộc sống thành phố Mỹ, khác nhiều so với tư duy văn hóa của Amsterdam",0
"Tôi làm một trò chơi điện tử, tôi có một mục đích rất đơn giản và đó là cố gắng làm cho nó cảm thấy hoàn toàn thoải mái về thể chất, cảm xúc, thực tế và tuyệt đối",1
Tôi không thể nói rằng tôi cảm thấy tất cả những gì thông cảm,2
Tôi cảm thấy quá háo hức và nhảy lên tàu điện ngầm để cưỡi con mắt của London,1
"Tôi lên mạng và tôi thấy một người bạn đang nói chuyện với một người khác và không nói chuyện với tôi, tôi cảm thấy bị phớt lờ, tôi cảm thấy không được yêu thương",0
"Tôi không theo dõi những gì tôi phải nói về bất cứ điều gì nếu bạn từng xem qua bất kỳ blog nào của tôi và cảm thấy bị xúc phạm, vui lòng không ghé qua đây một lần nữa",3
Tôi cảm thấy điều đó thật kỳ lạ khi tôi bị ung thư một lần,5
Tôi muốn cảm thấy an toàn và khỏe mạnh và có lẽ chỉ cần có một cơ hội nhỏ tôi có thể cảm thấy niềm vui và ước mơ của tôi có thể trở thành sự thật,1
im cảm thấy cáu kỉnh,3
"Tôi cũng nghĩ rằng thật khó hiểu khi sau khi quản trị viên đặc biệt này đã chỉ ra tôi để khen ngợi về khả năng của tôi để khiến học sinh của tôi đọc, rằng anh ta cảm thấy rằng thời gian SSR không phải là một cách sử dụng hiệu quả thời gian trên lớp",1
Tôi đã cố gắng lấp đầy nó bằng cách kết bạn với những người mà tôi biết chỉ lợi dụng tôi nhưng tôi không quan tâm vì tôi cần cảm thấy được chấp nhận ngay cả khi đó là bởi một kẻ thua cuộc hoàn toàn,2
Tôi luôn cảm thấy căng thẳng,0
Tôi nhớ cảm thấy một cơn chuột rút khác nhưng tôi cũng bỏ qua nó,0
"Tôi hy vọng tôi cảm thấy êm dịu, được ăn uống tốt, ngủ yên với chính mình trong thế giới bên ngoài này;",1
Tôi cũng đã học được rằng phải mất rất nhiều nỗ lực và suy nghĩ tích cực để tôi không bật khóc vì cảm thấy kiệt sức và tội lỗi vì không trở thành một người mẹ tốt hơn,0
Tôi cảm thấy khủng khiếp vì chúng tôi đã đi chơi với bạn tôi và đứa con mới sinh của cô ấy vào ngày hôm trước,0
Tôi cảm thấy rất thoải mái và ổn,1
Tôi cảm thấy đau khổ và tôi thực sự cảm thấy đau đớn,0
"Tôi đi ngủ, tôi cảm thấy như thể tôi đang từ bỏ thời gian quý báu để làm điều gì đó khác với cuộc sống của mình",1
Tôi cảm thấy như tôi đã bỏ bê blog mẹ yêu quý của mình,1
Tôi sẽ nói rằng chúng tôi đã làm cos tôi din cảm thấy một điều khi anh ấy viết hw anh ấy quan tâm đến xxx,1
Tôi chỉ cảm thấy sợ hãi như tôi đang ở rìa vách đá nhìn chằm chằm về phía trước,4
Tôi cảm thấy các kỳ thi hoàn toàn bơ phờ đã đến và đi và bây giờ tôi có cả năm tháng trước mặt mà không có thời gian rảnh và đại học,0
Tôi cảm thấy tức giận vì những người ủng hộ quyền sống có thể và thực sự cho tôi biết cách sống và chết thông qua vận động hành lang và ủng hộ những chính trị gia đồng cảm với quan điểm của họ,3
Tôi cảm thấy như thể tôi đã bị lạm dụng theo một cách nào đó,0
im vẫn chú ý nhưng tôi cảm thấy mất tập trung,3
"Tôi bắt đầu khối thứ ba, cảm thấy nóng và lạnh và ngứa ran cùng một lúc, biết rằng tôi vẫn còn năm giờ kiểm tra trước mắt, không biết liệu có bất kỳ điều gì trong số đó sẽ làm tốt hay không",2
Tôi do dự khi đưa ra đề xuất vì tôi cảm thấy như thể kết quả sẽ không chân thành,1
Tôi cảm thấy không quá thích số đông vào thời điểm chính xác này,2
Tôi có thể cảm thấy mình đang giành quyền kiểm soát các khía cạnh hàng hóa bị hư hỏng trong an ninh cá nhân của tôi,0
"Tôi đã ném bom cuộc phỏng vấn đầu tiên đó, tôi rời khỏi cuộc phỏng vấn thứ hai cảm thấy khá hâm mộ quái đản ngon miệng",1
"Tôi nghĩ rằng chúng tôi đã mất nhiều thời gian để xây dựng một kho nước sốt, dầu, gia vị và các loại không dễ hỏng khác để cảm thấy như chúng tôi có cơ hội làm một cái gì đó ngon mà không cần phải ra ngoài và mua từng món trong một công thức",1
"Bây giờ tôi cảm thấy tôi có thể khuyên những người cha khác có con sẽ sớm trở thành thanh thiếu niên, thật không hay khi kéo đến trường trung học của con bạn để đón chúng trong một chiếc jalopy hôi thối với cây cối mọc ra ngoài cửa sổ",1
"Tôi cảm thấy mình là nạn nhân của sự lôi kéo đất nước chúng ta với những cái đầu trên cát, những người theo chủ nghĩa truyền thống, tôi ngần ngại gọi họ là những người bảo thủ vì sợ xúc phạm, thực sự, trung thực với Chúa, những người bảo thủ, những người vẫn nghĩ rằng thế giới đã được tạo ra từ nhiều năm trước và những thứ như hài cốt là một loại trò lừa bịp",0
"Tôi sẽ cảm thấy may mắn khi gọi bất kỳ tài liệu và bộ dụng cụ nào trên trang web của bạn là của tôi, chúng chỉ được sắp xếp đẹp mắt",1
"Tôi đã vì máu của mình, điều đó chứng tỏ lý do tôi cảm thấy lờ đờ và rác rưởi là vì tôi thiếu sắt nên bây giờ tôi đã được kê đơn viên sắt",0
Tôi có tâm trí của riêng mình và tôi cảm thấy như tâm trí của tôi nguy hiểm cho cuộc sống của tôi,3
Tôi cảm thấy như tôi yêu tất cả mọi người hoặc ít nhất là tôi từ bi với người khác,2
Tôi cảm thấy như thể tôi nên bị trừng phạt vì đã bỏ bê bạn,0
Tôi cảm thấy như nó không nắm bắt được vẻ đẹp của sự đánh bóng đáng yêu này,2
"Tôi cảm thấy như tôi đã mất đi một số gốc rễ chính của mình, tôi cảm thấy kém an toàn hơn về mặt cảm xúc, tài chính và xã hội",0
"Tôi cảm thấy như tôi chỉ nên cắn viên đạn và làm điều đó nhưng mỗi khi tôi nghĩ về nó, tôi cảm thấy căng thẳng vì tôi không hoàn toàn ủng hộ quyết định của mình",0
"Tôi biết tôi có một số âm thanh non nớt đáng ghét bằng lời nói và giọng nói của tôi là loại mũi và tôi không phải lúc nào cũng bắt gặp như công cụ sắc bén nhất trong nhà kho, đặc biệt là khi tôi cảm thấy lúng túng nhưng có biết và có biết bạn biết",0
Tôi vừa trải qua một cơn ác mộng khủng khiếp và cảm thấy hơi băn khoăn,0
Tôi không muốn đi ngang qua đó chỉ trong trường hợp khách hàng cảm thấy bị quấy rầy,0
Tôi muốn những người đau khổ khác có thể tìm thấy tôi với hy vọng rằng trận chiến của tôi có thể giúp họ cảm thấy rằng họ không đơn độc,0
Tôi cảm thấy đặc biệt miễn cưỡng khi đến trường vào ngày mai mặc dù thứ Hai và thời gian biểu khá tốt,4
Tôi rất lễ hội này cảm thấy rất ngon wheeeeee những gì một đêm tuyệt vời,1
